text,topic,probability,umap_dim1,umap_dim2
请_您 点击_上方 蓝_字 关注 乡 农 世界 点评_台湾 时事_分析 台海_形势 爆料_国际 热点_秘闻,-1,0.06618119669537297,-3.7865808,0.053872745
214_恶性 撞船_事件 刚_过去 一个月_2名 遇难_渔民 家属_终于 等到_台海巡署 包括 管_碧玲 许静芝_等人 道歉,0,1.0,7.098219,4.5551457
然而_管 碧玲_道歉 不到 24小时后 同样_地点 同样 日子_却 传_来 大陆 又 两名_渔民 在海上 遇难 消息,0,0.592390482169449,5.9338427,4.9450397
最具_嫌疑 幕后_凶手 竟 指向_一个 国家 是否_意味着 背后_隐藏 着_更大 冲突_危机 3月14日_金门 东碇岛_11海里 处 大陆 闽龙_渔 61222号_渔船 倾覆 6_人 落水_其中 2_人 获救_2 人_不幸 遇难 还有 2_人 下落_不明,3,0.8660995755742469,-1.0810128,6.8268147
搜救_工作 仍_紧张 进行 中 台湾 金门海巡队_4艘 巡防艇 大陆 6艘_救援 船舰 齐心协力,0,0.9812435566173306,12.969045,5.209179
我们 只能 祈祷_希望 那_两位 失联 渔民_能够 平安_归来,0,0.8773056463755966,4.8548675,6.0058784
令人_费解 已经 大陆_渔船 一个月_内 第二次 发生 渔民_遇难 事件 而且 都 发生_14日,0,0.8012870161238675,5.3015337,6.7873216
这种_巧合 背后_是否 存在 阴谋 台海 两岸 未知_危机 正在_逐渐 升级,0,0.9074478087632551,8.956037,4.003114
让_我们 首先 回顾_一下 台方 对于_214 恶性_撞船 事件 道歉 据_台媒 报道_3月14日 台湾海委会主委管 碧玲_承认 搜救_紧急 响应_操作 存在_疏漏,0,0.8231221627665071,8.294938,3.8176916
缺乏 关键_视频 资料 导致 事件 处置 不力 不仅 拖延_时间 缺乏_透明度 使得 遇难者_家属 煎熬_中 等待_真相 内心 承受_巨大 痛苦,0,1.0,3.199551,6.869036
同时 管_碧玲 表示 需要 对此 进行_彻底 反思 并 再次 向_公众 道歉,0,0.9584217541329361,4.509529,7.2538633
她 进一步 表示 台湾海洋委员会 已经_下令 海巡署_设立 专责_小组 彻查_工作 程序_装备 管理_流程,0,0.9411573153866923,8.42286,4.1920967
表明 台湾_当局 已经_意识到 需要 报告_系统 证据_搜集 方面 进行 改进,0,1.0,4.4430413,9.501653
然而 中国 大陆_方面 不仅 希望 台湾_当局 口头_道歉 更 希望 他们 采取_实际 行动 给予_遇难者 家属_两岸 民众 一个_令人 满意_解释,0,0.9031774780182794,4.7080145,2.9070866
然而 我们_期待 台湾_当局 进一步 交代 时候 悲剧_再次 降临 对于 3月14日_金门 渔民_遇难 事件 究竟_什么 原因 造成 目前_尚无 官方 通告,0,1.0,11.698321,6.1108747
迹象_显示 某些_外部 势力 似乎_有意 利用_此 事件 煽动_两岸关系 紧张,0,1.0,4.616974,7.5763702
当然 这种 猜测 并非_毫无 根据,-1,0.08053812269790162,6.911197,14.47148
据_海洋 气象_报告 事故_发生 时 金门_海域 并无 大风 大浪 其他 渔船 正常_捕鱼 没有 出现_类似 情况,0,1.0,13.038243,5.5267363
机械_故障 可能性 几乎_可以 排除_因为 进行_捕鱼 网 渔工们_拥有 丰富_从业 经验 每次_启航 前_都会 彻底_检查 渔船 导致 因_机械 故障 导致 倾覆_事件 极为_罕见,0,1.0,5.4647503,9.010511
事实上_几乎 同一 地点_日期 背景_下 两次_相同 事故_发生 概率_极 低,0,0.8938535745390556,6.783111,6.416254
解放军_空海 演习_威慑 下台_当局 刚刚 因 担心 激怒_大陆 道歉_更 可能 这个_关键时刻 再次_冒险 挑衅 大陆,0,0.6816617752056833,9.595837,4.4208302
因此 真正_嫌疑方 可能 其他_国家 比如 美国,0,0.9953879814179881,5.0790157,1.3711542
眼下 俄乌_冲突 巴_矛盾 已经 将 国际社会_焦点 聚集 欧亚_大陆 作为_西方 世界 领袖 美国 全球_战略 资源_分配 外交_策略 影响力 不容_小觑,0,1.0,3.6519501,3.152744
因此 可以 合理 猜想 美国 可能 有意无意_地 其他地区_制造 紧张_局势 分散_对手 注意力 中国 大陆 台湾岛_之间 关系 就是 一个 明显 切入点,0,0.6634981361092482,6.03972,1.8508192
具体_到 闽龙_渔 61222号_渔船 倾覆_案件 该_事件 发生 距离_金门东碇岛 仅_11海里 地方 靠近 海岸线 理论_确实 潜水员 水下_活动 提供 方便,0,0.9741092233481309,11.965376,3.7004678
同时_我们 注意到_今年2月份 关于 美军_特种部队 绿色_贝雷帽 进驻_金门岛 消息_一些人 怀疑 美国_特工 可能_牵涉 其中 提供_可疑 背景,0,0.44123284476069563,5.97205,0.6332911
针对_上述 情况_两种 可能性_一种 确实_存在 外部_势力 干涉_此次 事件 如果 这种_情况 最终 被_证实 那 将 中国 大陆 严重_挑衅 这种_行为 无疑 将 区域_和平 构成_威胁 并 加剧_两岸 紧张_关系,0,0.8610276196118007,5.3453994,2.6464117
此_事件 若 被_认定为 美国_所为 将 进一步_损害 中美_之间 本 已 紧张_关系 并 可能_激起 中国 方面_反应,0,0.882515038493878,5.482045,1.2070907
另一种_可能 只是_一个 单纯_海难 事故 我们_应该 官方_调查 结果_出炉 后 再 做_判断,0,0.9547611950929847,9.033869,4.560545
无_论 结论_如何 我们 都_应 保持_较为 客观_理智 态度,-1,0.24565150664977276,2.079194,1.7992951
事件_背后 真相 需要_通过 深入_调查 才能_得以 澄清_任何 早期_猜测 都_可能 因_缺乏 证据_导致 错误_判断,0,0.8301911111966753,4.376497,8.451942
在此_观察者 呼吁_公众 保持_冷静 等待_权威 调查_结果 同时 保持_警惕 关注 可能 区域_稳定 产生_负面 影响 外部_势力 干预行,0,0.9349701123099813,4.2820153,7.3118596
观察者_认为 3月14日_金门 渔民_遇难 事件 我们_可以 等待 事件_真相 美军_近期 台湾 动作 可不等 人 最近 美国 台湾 展开_一系列 重大_军事 合作_计划,-1,0.10709476816549508,9.622502,8.309256
这些 计划 不仅_包括 美国 军事_顾问 长期_驻扎 台湾 金门_澎湖地区 还 涉及_美军 特种部队 直接_参与 台湾_军事训练,0,0.6617955446915158,5.6921015,0.72879446
这种_举措 显然 拉近 美台_之间 军事_联系 并 呈现_出 中国 大陆 公然_挑衅,0,0.9579577888938202,4.770638,2.2325635
台海_局势 因此 变得_更加 紧张 大陆_方面 这些_行动 回应 加强_金门 台湾 周边_水域 军事演习 以及 进行 航道_疏浚 活动,0,0.9281567088998214,12.265405,4.1328444
此外 大陆 各部门 表示 将_采取 更_有力 实际_行动 推进 统一,0,1.0,4.5301633,7.619745
214_恶性 撞船_事件 将_成为 影响_两岸关系 发展 重要 转折点,0,0.9213866031795335,5.542886,8.541254
如果 一_事件 继续_升级 可能会 加速 大陆 寻求_其他 非和平_手段 解决 统一 问题,0,0.9170103740180392,4.706434,8.359393
同时_我们 必须_清醒 认识到_民进党 当局 持续_依赖 美国 军事_支持 来 推进_台独 活动 他们_似乎 误以为_通过 美国 军事_接近 可以_获得 安全_保障 提高 政治_地位,0,0.7763865841644036,4.838504,3.3233612
然而_现实 往往_更为 复杂 不是_所有 国际_支持 都_能 转化_实际 战略_优势,0,0.6189992102032137,3.6041515,1.7353541
依赖_外部 力量_策略 可能会_引发 稳定 局势 若_无法 正确_评估 形势_后果 台湾 必定_会 为此_付出 沉重_代价,0,0.9260710170176212,4.980715,7.7704597
欢迎_您 下方_左侧 一键_分享 至_朋友圈 同时_点击 右侧_点赞 看_获得 更多_好文 推荐,-1,0.1268538875512316,11.08271,16.627728
又 出 大事儿 又 大陆_渔民 金门 遇难 已有_2 人 失去_生命 距离 管_碧玲 发声 道歉 还_没 过去 一天_时间,0,1.0,11.755836,6.2266865
距离 上次 大陆_渔民 遇难_事件 刚刚好 过去_一个月 时间 禁_让 人_猜测 是不是 第三方_势力 中间 捣鬼 呢 经历 15次_谈判 破裂 后 大陆 台湾_方面 进行 一系列_反制 措施,0,0.7897112268389657,5.8924475,5.923209
下 管_碧玲 这位 台湾 海事_部门 大佬 终于 忍不住 给 大陆_渔民 家属 道 个 歉,0,1.0,6.923472,4.3775487
可是 道歉 内容 让_人 有点儿 匪夷所思 她 似乎 找借口 不是 真心_道歉,0,1.0,3.1157281,6.848943
说_什么 录像 找不到 执法 程序 有问题 海巡_队员 工作 方式 欠缺 之类 听_起来 就像 推卸责任_借口,0,0.8959580729190405,8.701696,3.661222
这样 道歉 能 算数 吗 场 道歉 虽然 迟到 一个月 虽然_不够 真诚 至少 还是 个 道歉 啊,0,0.7117873491477887,4.1063056,10.740987
因此 很多 大陆 网友 看到 一_消息 后 还是 都 往 积极 地 方面 去 看待,0,1.0,7.140409,6.3167605
他们 觉得 台湾 开始 改变_态度 一个_信号 也许 这事儿 最后 还能 圆满_解决 呢,0,0.917500623513299,5.9171543,9.134979
可 令人_难以置信 管_碧玲 道歉 后_不到 一天_时间 大陆_渔船 事件 满_一个月 之_际 金门_海域 又 发生_一起 渔船 惨剧,0,0.8514206388126423,12.401893,6.0622206
没错 又 大陆_渔船 在那里 遭遇_不幸 2_人 不幸_遇难,3,0.6470051334533901,-0.5948793,7.065385
看上去 有点 巧合 时间_地点 受害者 都 上次 事件 十分 相似,0,1.0,7.130248,6.2833176
有人 开始 推测 看起来 好像 有着 什么_阴谋 背后_可能 藏着 第三只_手,0,0.6176384961358123,3.2314348,10.925565
毕竟 大陆 台湾 之间_关系 一直 太平 有人 可能 想 趁机 制造_更多 混乱,0,0.7322888570087557,3.6144335,10.268481
而且 事件_发生 地点 离_金门岛 这么_近 这么_近 距离 再加上 金门岛 美军_存在,0,0.8864497417356003,12.390284,6.211505
或许是 他们 想要 搅局 让 大陆 台湾 关系 更加_紧张,0,0.7309877065292848,3.3949463,9.895186
为什么 有人_猜测 背后_可能 第三只_手 搅局 呢_首先 网友们 推测 最大 可能性 国家 就是 美国 他们 一直 都 默默 地 关注 着 亚太地区 动态,0,0.6543360167422925,6.0898924,1.8553386
近期 美国 大部分 精力 可能 更多_地 集中 其他_地方 比如说 俄乌_冲突 巴以冲突,0,0.6554733139696157,6.0562396,1.8964059
但是_并不 代表 他们 会 忽略 监视 亚太地区 事务,0,1.0,7.140777,6.1511483
相反_他们 可能会 想方设法 利用_这样 局势 来 影响 亚太地区 局势 特别 涉及_到 两岸关系 问题,0,1.0,7.3013706,6.2314477
那么 如果 这样_的话 他们 为什么_会 选择 这个_特殊 时间 搞 这种 小动作 呢_首先 两起_事件 发生 时间 正好 管_碧玲 公开_道歉 后_久,0,0.7792628954019518,5.752037,7.9034395
这个_时间点 看起来_就像 试图 扰乱 台湾 大陆 之间_关系 制造_更多 紧张_局势,0,0.718081439435334,6.344429,8.854467
其次 两起_事件 发生_地点 都 离_金门岛 非常_近 这种 近距离 使得 可能_第三方 势力 更容易 操作 而且 更 不容易 被 察觉,0,0.8577740954671706,12.329006,6.139536
所以_如果 真 第三方_势力 搅局 他们_可能会 多种 动机,0,0.829092082395896,3.77163,8.618871
比如说 试图_阻止 大陆 台湾 之间_关系 缓和 或者 试图_制造 更多_混乱 从而 牵制 住_大陆 注意力 让_其 无法 全力 应对 其他地区 挑战,0,1.0,7.1977534,6.0715094
这些 猜测 听_起来 可能 有些 离奇 总 之 这件事_还有 很多 不明朗 地方 只能 等待_官方 调查_结果,0,0.9497056591790852,6.9395475,6.3578415
所以_我们 妨 拭目以待 看看 官方_调查 结果 会_给 我们 带来 什么样 答案,0,0.6503374560095229,3.7294786,11.098486
那么 岛内 对于_件 事情 又 什么样 看法_呢 一些人 社交_媒体 开始 散布 关于 大陆_渔船 倾覆_事件 各种 传言 甚至_刻意 将 事态 渲染 大陆 企图 渗透 台湾 一种 手段,0,0.9800682994394281,3.480734,3.4687815
有人 将 大陆_渔船 倾覆_事件 历史 卢沟桥 事变 进行 类比,0,0.9799246336012162,5.57812,8.837245
声称_大陆 军方 可能会 渔船_倾覆 借口_试图 登陆 金门_东碇岛 从而 制造 类似 卢沟桥事变 局面,0,0.9736996242591924,12.499627,6.5121307
这种_言论 势必_会 影响_到 两岸_之间 关系 给 两岸 民众们 造成 紧张 影响,0,1.0,5.2801776,5.6417475
同时 政治_人物 开始 事件 展开_一系列 讨论 交锋,0,1.0,4.506128,4.1877475
民进党立委_王定宇 针对_此事 向 台陆军司令部_参谋长 陈建义 发问 询问 大陆 是否 曾 通过_无线电 要求 登陆 东碇岛 进行_搜索,4,1.0,13.642059,-3.7952287
陈建义 对此 进行 否认 表示 没有_任何 登_岛 需求 并_强调 台军 立场 即 不会 允许 大陆 军队_登陆 搜索,0,0.9513698159647321,4.318639,7.3428783
这些 交锋 质询 表明 岛内_政治 势力 对于 如何_处理 一_事件 分歧 立场_反映 岛内_政治 舞台 复杂性_敏感性,0,0.9711650778602985,4.424128,4.289439
结语 这次 大陆_渔船 倾覆_事件 搞_得 满 城 风雨 不仅 两岸_之间 掀起 一番 波澜 还 勾起 许多人 第三方_势力 猜测,0,0.980089968982777,5.577169,8.8607025
面对_这样 事件 我们 得 保持_冷静 别_太 惊慌失措 尽量 理性_对待 避免 瞎猜 瞎 猜测,0,0.8499817933204321,4.0504518,7.844098
希望 这次 渔船_事件 调查 能 快点儿 出 结果 让 受害者_家属 个_交代 维护_两岸关系 和平_稳定 做 点 实事,0,0.9117327842090447,4.691204,8.35835
金门_渔船 被 恶意_撞击 之后 双方 虽然 进行_十几轮 闭门_会议 但是 都_没有 得到 一个 妥善 解决方 方案 甚至_于 台湾_当局 连_个 基本_道歉 都_没有,0,0.9402810443997482,13.057777,6.5376635
面对 台湾_当局 这种_态度 甚至 他们 还要 件事 强调 其 合法性 意图 中国 大陆 态度_十分 坚决,0,0.8732435027683748,4.3850145,1.5546633
面对 台湾_方面 派出 海巡舰 大陆_方面 更_直接 派出 052D_导弹 驱逐舰 大陆 如此_强硬 态度 已经 迫使 台湾_当局 已经_开始 服_软,0,0.958206107722223,8.924277,3.7235227
3月13日 海巡署 上级 部门海委会主委 管玲玲 此事 进行 道歉管 玲玲_发声 某种_意义 代表 台湾 蔡英文_赖清德 两位 当局 人物,0,1.0,3.4566298,5.116506
从 近期 大陆 强势_态度 中 台湾_当局 以及 美国 方面 已经_感受到 问题_严重性 因此 想要_通过 一些 手段_来 缓 目前 政治 影响,0,0.7689767605559491,4.7585397,3.3498697
但是 从 管玲玲_发声 来看 台湾_方面 还是 意图 件_事情 和稀 泥 我们_可以 来 一起 看看 管玲玲_发声 内容,0,0.9331806858985336,5.2465744,9.202393
其一 管玲玲 致歉 对象 台湾 所谓 立委 以及 当地_民众 认为_他们 事情 处理_不当 造成 如今 后果,0,0.8309179527295797,5.0553584,4.9297876
从_这里 可以_看出 管玲玲 意图 道歉 件事 模糊 对象 金门_渔船 撞击_事件 中 最 应该 接受 道歉 两名_遇难 渔民_家属 但是 管玲玲 巧妙 更换 主体 看似 出来 道歉 但是_实际上 依然 承认 台湾 此次_事件 问题,0,1.0,11.635457,6.1931386
其二 管玲玲 将 此次_事件 最大 问题 归咎_于 没有_及时 找到 当时 视频 信息 她_认为 台湾 相关_部门 做 到位 地方 让 公众 对此 产生 极大 误解,0,0.5624028030441297,5.8006773,6.858762
管玲玲 这样 发声 可以_看到 其_背后 台湾_当局 虽然 迫于 时局 不得不 做出_一些 让步 但是 为了 绿营 支持度 他们 还是_想要 维持 自己 金门_水域 所谓 合法性,0,1.0,12.305473,3.7049813
从 他们 角度_来看 道歉 可以 但是 事件_发生 过程_中 并没有_什么 错 这一点_我们 可以 继续 看管 玲玲 第三个 观点,0,0.837375262008815,5.722797,8.247635
其三 此次 采访_中 管_玲玲 表示_愿意 给_遇难 渔民_家属 人道_补偿 在这里 管_玲玲 台湾_海 巡_部门 蛮横 操作 绝口_提 甚至 认为 台湾_海 巡_部门 一件_事 做 并没有 错 她 将 一_事件 更多 归咎_于 意外 之上 因此 所谓 人道_补偿 来 进行 混淆_视听,0,0.7612371875404637,6.902768,5.500125
其 四 这个_过程 中 她 没有 提到 追_责 问题 没有 这个 事件 给出_时间 节点 问题 这里_可以 很_清晰 感受到 台湾_当局 意图 搅_浑水 目的 企图_利用 这样 道歉 方式_来 糊弄 两岸 群众 用 这样_方式 缓和_两岸 目前 针锋相对 气势 其 五 此次 管_玲玲 发声 只是 面对 质询_时 进行 表态 并没有 召开_记者 发布会 最 不能_接受 一点,0,1.0,10.936019,3.3506165
如今 两岸_人民 都_将 目光 集中 一_事件 台湾_当局 想_用 这样_方式 蒙混过关 很显然 痴人说梦 行为,0,0.7778796135839502,5.3177924,6.541833
不管 遇难_家属 还是 两岸_人民 目前 都_需要 一个 真相 一个 问题 处理 真正 节点 更重要 遇难_家属 一个 迟迟 不到 道歉,0,0.9175382536992986,4.91979,5.9256496
面对 台湾 此次 说法 国台办_发言人 进行 回应 台湾 想要 这个 事件 蒙混过关 不会_得到 好 结果 他们 现在 需要 端正_态度 正视_问题 只有_这样 金门_渔船 撞击_事件 善后 问题 才会 得到 重启,0,1.0,11.700767,5.86706
从此 次 台湾_方面 不情不愿 表态 中 我们 其实 可以_看到 其_背后 美国 影子 面对 两岸关系_持续 紧张_气氛 台湾_当局 以为 背靠 着 美国 可以 为所欲为 因此 这个_问题 一直 顾 左右而言 他,-1,0.08055384418746223,13.9451475,13.677776
但是_如今 美国 处境 并 不好 而且 他们 并不_想 直接_参与 到 台海_问题 之中 为了_避免 矛盾 进一步_升级 白宫 方面 应该 向 台湾_当局 进行 过_一定 压力 施加 否则 话 不会 出现 这样 道歉 场面 不过 从 现在 情况_来看 台湾_当局 还是 心存 侥幸心理 然 不会 出现 如今 荒唐 局面,0,1.0,4.3140516,2.4449384
觉得_不错 请_点 个_看,0,0.6677427355398284,3.9101424,11.063688
近日 台海_局势 再次_成为 国际_舆论 焦点,0,0.5590811318677364,7.4020653,2.5977669
大陆_海警 力量_厦金 海域 强化 执法_行动 引发_广泛 关注 美国 却_借机 炒作 中国 渔船_事件 试图_台海 问题 制造 声势,0,0.8769230447227232,13.257676,4.426681
一系列_事件 不仅_展现 台海地区 复杂_局势 凸显 中美_之间 地区 安全 问题 深刻 矛盾,0,0.7807653295035064,7.7624035,5.487002
厦金_海域 大陆_海警 力量 加强 台海_局势 变化 积极_应对,0,1.0,13.620584,5.022672
长期以来 台海地区 一直 受到 各种_复杂 因素_影响 包括 台湾_当局 台独_行径 美国_干预 以及 地区 国家 立场_变化,0,0.5629405818357969,6.586461,2.0643988
面对_这些 挑战 大陆_方面 始终_坚持 一个_中国 原则 通过_加强 海警_执法 来_维护 台海地区_和平 稳定,0,0.6731712609106894,6.0088544,2.089552
此次 大陆_海警 强化 执法_行动 不仅 台湾_当局 挑衅_行为 有力_回应 也是 外部_势力 干涉 明确_警告,0,0.8766844003210532,8.673089,3.297721
通过 派遣 大 吨位 执法_船 参与 行动 大陆_方面 展示 维护_国家主权 领土_完整 坚定_决心,0,1.0,4.0635624,2.4612472
同时 官方_通报 中 公布 执法 照片 向_外界 传递 明确_信息 大陆_方面 台海_问题 不会 退让 任何_试图 破坏_台海 和平_稳定 行为_都 将_受到 严厉_打击,0,0.6694439985769474,7.9130197,3.2792003
然而 大陆_海警 加强_执法 同时 美国 却_借机 炒作 中国 渔船_事件,0,0.7380541186965739,5.7656827,2.25073
据报道 美国海岸警卫队_基里巴斯 海警 基里巴斯_海域 进行 联合 执法_行动 并_登上 两艘 悬挂 中国_国旗 渔船,0,0.4992645528953485,7.0587697,2.1162856
美国 方面 将 此_事件 解释 例行 海上_执法 活动 明眼人_都 能 看出 其_背后 政治_意图,0,0.77327214733495,5.1885285,3.144887
美国_此举 无疑_向 中国 施压 试图_通过 炒作 中国 渔船_事件 来 干扰 中国 南 太平洋地区 正常_合作,0,0.687235587461299,5.9185534,1.8306283
近年_来 随着_中国 综合国力_提升 越来_越多 南太_国家 选择 中国 合作_共同 推动 地区 发展_繁荣,-1,0.09725300203931381,-2.8316264,7.2487526
然而 美国 却 视之 对其 霸权 挑战 惜 动用 各种_手段 来_阻挠 中国 合作 进程,0,1.0,5.0217137,1.4337308
这次 炒作 中国 渔船_事件 就是 美国_干涉 南太地区 事务 又 一例 证,0,0.6517932878397792,6.0708756,1.9075555
美国 试图_通过 联合 执法_行动 来_展示 其 南太地区 存在 影响力_并 向 中国 传递_一个 明确_信号 美国 不会_坐视 中国 南太地区 扩张,0,0.670931670293283,6.0149875,1.8241019
然而_这种 干涉_行为 不仅 侵犯 南太_国家 主权 破坏_地区 和平_稳定,0,0.7228927562817367,5.76059,1.988953
对于 美国_干涉 行为 中国 方面 表示_坚决反对,0,0.9180340694477845,5.1629853,2.18677
中国外交部_发言人 指出 中国 渔船 基里巴斯_海域 正常_作业 没有 违反 任何 国际法 地区 规则,0,0.6579963218457521,6.0410876,1.8962837
美国 方面 炒作 行为 中国 渔民_权益 侵犯 也是 地区_和平 稳定 破坏,0,0.6872399436985286,5.949621,2.061546
中国 呼吁 有关方面 尊重_事实 停止 中国 无端_指责 炒作,0,0.852777776842304,4.35507,1.6785232
台海_局势 南太地区_合作 问题 都是_当前 国际 关系 中 热点_问题,0,0.45734814388292866,7.428392,1.8034538
对于 这些_问题 我们_应该 坚持_客观 公正_态度 尊重 地区 国家_主权 选择 推动_各方 通过_对话 合作 来_解决 分歧_矛盾,0,0.7519765921203193,5.664186,2.4933941
同时_我们 应该_警惕 外部_势力 干涉_破坏 行为_维护 地区_和平 稳定_发展 繁荣,0,0.8678219860876493,6.8116555,5.8120174
当前_国际 形势_下 中美_之间 关系 尤为_关键,0,1.0,5.023676,1.1595141
作为 两个_大国 中美 应该 摒弃 零_博弈 思维 加强 相互_理解 合作_共同 应对 全球性 挑战,0,0.9763530639805799,5.0826283,1.4329017
只有_通过 对话_合作 才能_实现 互利_共赢 推动 世界_和平 发展,0,1.0,3.1700532,8.09297
总之 台海_局势 南太地区_合作 问题 都是_当前 国际 关系 中 不可_忽视 重要_议题,0,0.4571674145205055,7.502879,1.770923
我们_应该 坚持_客观 公正_态度 推动_各方 通过_对话 合作 来_解决 分歧_矛盾,0,0.8591417865663223,4.8332276,6.7819095
同时_我们 应该_警惕 外部_势力 干涉_破坏 行为_维护 地区_和平 稳定_发展 繁荣,0,0.8656507903562797,6.785035,5.830636
这个_充满 挑战_机遇 时代 只有 加强_合作 才能_实现 共同 发展_繁荣,0,0.9579698825090375,3.3108077,7.889972
小编_每日 编辑_不易 若_您 还_满意 可_点 左_下 角_分享 支持_小编 点_右 下_角 看_感激 尽,0,0.7236641488692728,4.441129,10.774252
硝烟 再 起 枪火 即将 交加 台海 地区 再度 剑拔弩张 两岸 较量 一触即 发,1,0.7496900891039804,5.6850643,-3.1164296
这一次 引燃 危机 导火索 不是 别处 正是 宝岛 本土 珍珠 之_母 澎湖列岛 最近 一艘 装备_防 登 检铁 栅栏 大陆 闽龙 渔号 钢铁 巨舰 孤勇 逼近 澎湖_周边 海域,1,1.0,5.3379335,-3.0549195
艘 硕大无朋 渔船 仿佛_一头 不顾一切 斗牛 正 咄咄逼人 地 向着 台海 之 门 开疆 扫穷 而去,0,0.7313541065169541,7.733584,5.2406197
面对 异军 突起 狂傲 铁船台 当局 仓皇失措,0,1.0,3.3781211,5.2559466
它们 匆忙 派出 一批 战力 单薄 巡逻艇 想要 驱离 却 哪里 头 斗牛 对手 分明 就是 自取其辱 可笑 举动,0,0.7300870103647225,3.2889526,9.452942
想来 台_军 不过 保住 最后_一点 自尊心 徒 做 无谓 挣扎 罢,0,0.9017450717463876,3.379946,7.071218
然而_仅仅 一个 开端,0,0.5346381318702633,4.4066734,11.720882
随后 更大 节奏 已然 拉开 台_军方 宣布 4月_将 金门_附近 海域_展开 为期 一个月 实弹_射击 演习,0,1.0,13.758142,5.1282454
其_目的 无疑_向 大陆_方面 亮剑 示 威意 维护_台海 最后 一分 存在 感,0,0.9178601422295116,8.621329,3.884444
台_当局 别 有居心 言辞 中 自是 掩饰 不住,0,1.0,3.0301056,6.8884
它们 固然 标榜 着 正常 训练 无_针对性 说辞_却 难掩 内心 踌躇满志,0,1.0,2.8888988,6.8490233
其 口中 所谓 无_针对性 岂 非 大陆 实力 戏谑 台军 一 无谓 舞台 戏 其实 不啻 一记_响亮 耳光 狠狠 抽打 大陆 坚持_和平 统一 理念,-1,0.10304220291327715,-0.18394178,5.528768
细想 起来 台_当局 这般 锱铢必较 根源 其实 并非 出于 对抗_大陆 勇气,0,0.7730165805283784,3.5104282,9.266869
相反_它们 不过 是因为 看到 自身 失势 现状 被迫 不得不 拉 起 最后 遮羞布 而已,0,0.819113232284442,3.9682648,8.830915
事实上 最近 大陆_方面 一系列_战略 行动 已 让 台海 主导权 彻底 易手,0,0.9283698719377338,8.852051,3.936154
第一步 出动_挖泥船 台军 鼻子 底下 刘五_店 航道 进行_疏浚 作业,0,0.735366924571923,3.1952755,9.394982
无疑 突破 台_当局 荒谬 禁_限制 水域_规定 公开 扬言 向 台海 再 下 一城,0,1.0,10.902025,3.4064853
更为_关键 一 航道 打通 将 大陆 下月 重夺 金门_附近 海权 最_有力 砝码,0,1.0,13.722624,5.143913
届时 台湾_当局 根基_所在 金门群岛 岌岌可危 岛 岛 外 都_将 被 大陆 分庭 抗 礼 地 纳入 战略 包围 圈,0,0.8425387653198806,12.347129,5.753168
刚刚 誓师 实弹_射击 台军 部队 又_何 勇气 敢于 反抗 大陆 这种 狼烟 四 起 战略_布局 于是_乎 台_当局 今番 拔剑 相向 勇气 不过 最后 权宜 之 计 而已,0,0.9130192921266784,4.408087,7.9192753
它们 将会 大陆 合围 之_下 最终 被迫 就范 并 承认 新 版图 重 划,0,0.8191912270572512,3.7855453,9.824905
届时 长期 被 台_当局 拉扯 操控 澎湖诸岛 势必 将 名正言顺_地 回归_祖国 怀抱,0,0.6575677257747361,6.060622,1.8715016
场 台海 决战 虽 已 暗 云 密布 更_令人 心痛 双方 毕竟 同 一家人 最终_必将 陷入 自相残杀 窘境,0,0.6473675002965361,9.569715,4.5202284
台湾_当局 今日 卖_力 挣扎 不啻 待_宰 羔羊 临死前 垂死挣扎,0,0.7052656849204162,3.9226768,10.688728
然而 结局 却_早已 注定 大陆 能力_信心 全面 拥抱 台湾_同胞 绝不会_容忍 任何_分裂 种子 生根_发芽,0,1.0,3.0442648,6.719518
所以 让_我们 希冀 吧 一旦 硝烟 散尽 双方 定将 走向 最终 团圆,0,0.7105879487913279,3.8249018,10.565846
虽然 夺目 枪林 弹雨 可怖 无比 统一 注定 大势所_趋,0,1.0,3.3085303,5.3310175
我们_期盼 大陆_方面 能 无上 勇气_智慧 整个 中华 儿女谱 写出 温情 脉脉 和解 乐章,0,0.32415309974341217,1.5634403,8.99956
唯有 团结 方能 共_克 时_艰,0,0.8949363259326064,4.0501056,9.707344
沉寂 整整 7天 蔡英文 终于 星期三 宣布 释放_被 扣押 渔民,0,0.8994071674141452,3.7494366,5.19186
一_消息 传出_后 台湾 引发 一阵 轰动,0,0.7339732308082777,3.2967293,9.4054575
然而 让_人 遗憾的是 大陆 派遣_救援 人员 已经_抵达 金门 时 渔民们_已经 被 释放,0,1.0,11.5643635,6.2453356
起_事件 始于 一周前 当时 两艘 台湾 渔船 金门岛_附近 领_海内 被 中国 军方 扣押,0,0.8456341706424076,11.678267,5.1692195
渔民们 无辜 地 走入 一场 政治 纷争 漩涡 他们 只是 想_在海上 谋生 却_成 两岸关系_紧张 牺牲品,0,0.7421239336623336,5.4571495,4.1899433
这几天 来 台湾_媒体 一直 报道 起_事件 将 焦点_聚集 蔡英文 及其 政府 应对,0,0.9312481013357684,4.783268,4.0382924
许多人 指责 蔡英文 此事_处理 过于 软弱 没有 保护_自己 国家 渔民,0,0.8374348738767067,4.994551,3.8293176
然而 真相 并非_如此 简单,0,0.8262986855201501,4.328958,8.210208
蔡英文_政府 第一时间 采取 外交_途径 中国政府 进行 磋商,0,0.9021904839138833,4.794671,3.9488125
